adresse,Date mutation,Valeur fonciere,Code_postal,Commune,Surface reelle bati,Surface terrain,Nombre pieces principales,Code commune,Type local,Valeur foncière au mètre carré,search,longitude,latitude,result_score
83 RUE HENRI BARBUSSE,15/11/2024,253000.0,95100,ARGENTEUIL,80.0,250.0,4.0,18,Maison,3162.5,83 RUE HENRI BARBUSSE 95100 ARGENTEUIL,2.240726,48.937402,0.9814209090909092
83 RUE HENRI BARBUSSE,17/12/2024,125000.0,93300,AUBERVILLIERS,30.0,0.0,2.0,1,Appartement,4166.666666666667,83 RUE HENRI BARBUSSE 93300 AUBERVILLIERS,2.390189,48.907764,0.9775309090909088
83 RUE HENRI GRISET,19/12/2024,532500.0,78630,ORGEVAL,120.0,183.0,3.0,466,Maison,4437.5,83 RUE HENRI GRISET 78630 ORGEVAL,1.996421,48.91618,0.9532472727272728
83 RUE JEAN JAURES,03/12/2024,290500.0,92170,VANVES,59.0,0.0,2.0,75,Appartement,4923.728813559322,83 RUE JEAN JAURES 92170 VANVES,2.291975,48.825447,0.9699709090909088
83 RUE JEAN JAURES,16/12/2024,193600.0,78190,TRAPPES,89.0,60.0,3.0,621,Maison,2175.2808988764045,83 RUE JEAN JAURES 78190 TRAPPES,1.998076,48.774887,0.9715372727272727
83 RUE JEAN JAURES,19/08/2024,656295.0,92170,VANVES,121.0,0.0,2.0,75,Appartement,5423.925619834711,83 RUE JEAN JAURES 92170 VANVES,2.291975,48.825447,0.9699709090909088
83 RUE JEAN JAURES,20/03/2024,165000.0,78190,TRAPPES,59.0,0.0,3.0,621,Appartement,2796.6101694915255,83 RUE JEAN JAURES 78190 TRAPPES,1.998076,48.774887,0.9715372727272727
83 RUE JEAN PIERRE TIMBAUD,01/03/2024,135000.0,75011,PARIS,25.0,0.0,1.0,111,Appartement,5400.0,83 RUE JEAN PIERRE TIMBAUD 75011 PARIS,2.378142,48.868063,0.9797945454545454
83 RUE JOSEPH GAILLARD,28/03/2024,150000.0,94300,VINCENNES,48.0,0.0,3.0,80,Appartement,3125.0,83 RUE JOSEPH GAILLARD 94300 VINCENNES,2.443172,48.852519,0.9723072727272728
83 RUE JOUFFROY D'ABBANS,07/05/2024,649905.0,75017,PARIS,77.0,0.0,2.0,117,Appartement,8440.324675324675,83 RUE JOUFFROY D'ABBANS 75017 PARIS,2.303703,48.883102,0.98051
83 RUE JOUFFROY D'ABBANS,24/04/2024,1040000.0,75017,PARIS,90.0,0.0,3.0,117,Appartement,11555.555555555555,83 RUE JOUFFROY D'ABBANS 75017 PARIS,2.303703,48.883102,0.98051
83 RUE LA FAYETTE,01/08/2024,234000.0,75009,PARIS,31.0,0.0,2.0,109,Appartement,7548.387096774193,83 RUE LA FAYETTE 75009 PARIS,2.347638,48.876954,0.9744390909090908
83 RUE LA FAYETTE,05/07/2024,380000.0,75009,PARIS,35.0,0.0,3.0,109,Appartement,10857.142857142857,83 RUE LA FAYETTE 75009 PARIS,2.347638,48.876954,0.9744390909090908
83 RUE LA FAYETTE,17/09/2024,1060000.0,75009,PARIS,91.0,0.0,4.0,109,Appartement,11648.351648351649,83 RUE LA FAYETTE 75009 PARIS,2.347638,48.876954,0.9744390909090908
83 RUE LA FAYETTE,28/05/2024,422000.0,75009,PARIS,39.0,0.0,2.0,109,Appartement,10820.51282051282,83 RUE LA FAYETTE 75009 PARIS,2.347638,48.876954,0.9744390909090908
83 RUE LAMARCK,29/03/2024,360000.0,75018,PARIS,35.0,0.0,2.0,118,Appartement,10285.714285714286,83 RUE LAMARCK 75018 PARIS,2.335933,48.890267,0.9828745454545452
83 RUE MEDERIC,02/10/2024,127000.0,92250,LA GARENNE-COLOMBES,19.0,0.0,1.0,35,Appartement,6684.210526315789,83 RUE MEDERIC 92250 LA GARENNE-COLOMBES,2.242467,48.909746,0.9731245454545454
83 RUE MEDERIC,03/10/2024,239520.0,92250,LA GARENNE-COLOMBES,38.0,0.0,2.0,35,Appartement,6303.1578947368425,83 RUE MEDERIC 92250 LA GARENNE-COLOMBES,2.242467,48.909746,0.9731245454545454
83 RUE MEDERIC,27/03/2024,247500.0,92250,LA GARENNE-COLOMBES,41.0,0.0,2.0,35,Appartement,6036.585365853659,83 RUE MEDERIC 92250 LA GARENNE-COLOMBES,2.242467,48.909746,0.9731245454545454
83 RUE OLIVIER DE SERRES,01/02/2024,114000.0,75015,PARIS,13.0,0.0,1.0,115,Appartement,8769.23076923077,83 RUE OLIVIER DE SERRES 75015 PARIS,2.293963,48.832586,0.9817181818181816
83 RUE OLIVIER DE SERRES,25/11/2024,107000.0,75015,PARIS,13.0,0.0,1.0,115,Appartement,8230.76923076923,83 RUE OLIVIER DE SERRES 75015 PARIS,2.293963,48.832586,0.9817181818181816
83 RUE PASTEUR,20/09/2024,355000.0,78700,CONFLANS SAINTE HONORINE,80.0,295.0,5.0,172,Maison,4437.5,83 RUE PASTEUR 78700 CONFLANS SAINTE HONORINE,2.103306,48.996641,0.9731481818181816
83 RUE PERRONET,28/05/2024,137000.0,92200,NEUILLY-SUR-SEINE,115.0,0.0,4.0,51,Appartement,1191.304347826087,83 RUE PERRONET 92200 NEUILLY-SUR-SEINE,2.27086,48.886683,0.977
83 RUE PHILIPPE SOUPAULT,12/06/2024,410000.0,78370,PLAISIR,109.0,0.0,5.0,490,Maison,3761.467889908257,83 RUE PHILIPPE SOUPAULT 78370 PLAISIR,1.961582,48.817273,0.9676590909090907
83 RUE RIVAY,06/05/2024,299000.0,92300,LEVALLOIS-PERRET,35.0,0.0,3.0,44,Appartement,8542.857142857143,83 RUE RIVAY 92300 LEVALLOIS-PERRET,2.286974,48.897198,0.9762709090909092
83 RUE RIVAY,23/04/2024,336000.0,92300,LEVALLOIS-PERRET,36.0,0.0,2.0,44,Appartement,9333.333333333334,83 RUE RIVAY 92300 LEVALLOIS-PERRET,2.286974,48.897198,0.9762709090909092
83 RUE SAINT CHARLES,14/05/2024,240000.0,75015,PARIS,20.0,0.0,1.0,115,Appartement,12000.0,83 RUE SAINT CHARLES 75015 PARIS,2.286158,48.847119,0.9848290909090908
83 RUE SAINT MARTIN,26/09/2024,522500.0,75004,PARIS,74.0,0.0,3.0,104,Appartement,7060.810810810811,83 RUE SAINT MARTIN 75004 PARIS,2.350552,48.859638,0.971581818181818
83 RUE SAINT-HONORE,27/06/2024,200000.0,75001,PARIS,19.0,0.0,2.0,101,Appartement,10526.315789473685,83 RUE SAINT-HONORE 75001 PARIS,2.343709,48.861169,0.9732590909090908
83 RUE SEDAINE,12/04/2024,490000.0,75011,PARIS,48.0,0.0,3.0,111,Appartement,10208.333333333334,83 RUE SEDAINE 75011 PARIS,2.377994,48.858504,0.9787045454545454
83 RUE ST DOMINIQUE,12/07/2024,265000.0,75007,PARIS,22.0,0.0,1.0,107,Appartement,12045.454545454546,83 RUE ST DOMINIQUE 75007 PARIS,2.308214,48.859711,0.842316524064171
83 RUE ST DOMINIQUE,20/06/2024,66000.0,75007,PARIS,17.0,0.0,1.0,107,Appartement,3882.3529411764707,83 RUE ST DOMINIQUE 75007 PARIS,2.308214,48.859711,0.842316524064171
83 RUE VAILLANT COUTURIER,04/07/2024,257000.0,94140,ALFORTVILLE,51.0,0.0,3.0,2,Appartement,5039.21568627451,83 RUE VAILLANT COUTURIER 94140 ALFORTVILLE,2.416876,48.810672,0.8816091102514506
83 RUE VICTOR HUGO,06/09/2024,260000.0,77250,MORET-LOING-ET-ORVANNE,110.0,564.0,6.0,316,Maison,2363.6363636363635,83 RUE VICTOR HUGO 77250 MORET-LOING-ET-ORVANNE,2.787445,48.387895,0.9680727272727272
83 RUE VICTOR HUGO,24/04/2024,100000.0,91400,SACLAY,98.0,390.0,4.0,534,Maison,1020.4081632653061,83 RUE VICTOR HUGO 91400 SACLAY,2.187622,48.753605,0.96382
83 RUE VICTOR HUGO,25/04/2024,585000.0,92270,BOIS-COLOMBES,88.0,0.0,4.0,9,Appartement,6647.727272727273,83 RUE VICTOR HUGO 92270 BOIS-COLOMBES,2.270274,48.918034,0.9739863636363636
83 RUE VIEILLE DU TEMPLE,22/02/2024,317000.0,75003,PARIS,29.0,0.0,2.0,103,Appartement,10931.034482758621,83 RUE VIEILLE DU TEMPLE 75003 PARIS,2.359533,48.859245,0.97086
83 SEN DES BUCHERONS,26/01/2024,685800.0,78630,ORGEVAL,151.0,455.0,6.0,466,Maison,4541.721854304636,83 SEN DES BUCHERONS 78630 ORGEVAL,1.965009,48.918692,0.8538589898989898
83 SEN DES REDDONS,08/04/2024,115000.0,77450,LESCHES,35.0,392.0,1.0,248,Maison,3285.714285714286,83 SEN DES REDDONS 77450 LESCHES,2.808037,48.911464,0.7916375757575757
84 ALL BERTHIE ALBRECHT,25/09/2024,246000.0,93320,LES PAVILLONS-SOUS-BOIS,65.0,508.0,4.0,57,Maison,3784.6153846153848,84 ALL BERTHIE ALBRECHT 93320 LES PAVILLONS-SOUS-BOIS,2.500943,48.903801,0.9042888429752064
84 ALL DE LA POINTE GENETE,25/04/2024,608000.0,91190,GIF SUR YVETTE,216.0,824.0,9.0,272,Maison,2814.814814814815,84 ALL DE LA POINTE GENETE 91190 GIF SUR YVETTE,2.1028,48.677174,0.8979475881261595
84 ALL DES ARCADES,27/12/2024,192000.0,95280,JOUY-LE-MOUTIER,90.0,123.0,4.0,323,Maison,2133.3333333333335,84 ALL DES ARCADES 95280 JOUY-LE-MOUTIER,2.03891,49.012529,0.8806635497835498
84 ALL DU SEQUOIA,11/03/2024,101000.0,77190,DAMMARIE LES LYS,34.0,0.0,2.0,152,Appartement,2970.5882352941176,84 ALL DU SEQUOIA 77190 DAMMARIE LES LYS,2.632503,48.510273,0.8726708225108224
84 ALL DU SEQUOIA,12/08/2024,119000.0,77190,DAMMARIE LES LYS,46.0,0.0,2.0,152,Appartement,2586.9565217391305,84 ALL DU SEQUOIA 77190 DAMMARIE LES LYS,2.632503,48.510273,0.8726708225108224
84 ALL DU SEQUOIA,19/12/2024,105500.0,77190,DAMMARIE LES LYS,34.0,0.0,2.0,152,Appartement,3102.9411764705883,84 ALL DU SEQUOIA 77190 DAMMARIE LES LYS,2.632503,48.510273,0.8726708225108224
84 ALL DUPLEIX,10/12/2024,300000.0,93190,LIVRY-GARGAN,76.0,297.0,3.0,46,Maison,3947.3684210526317,84 ALL DUPLEIX 93190 LIVRY-GARGAN,2.515915,48.923112,0.870163896103896
84 AV ANDRE ROUY,18/09/2024,150000.0,94350,VILLIERS-SUR-MARNE,27.0,0.0,1.0,79,Appartement,5555.555555555556,84 AV ANDRE ROUY 94350 VILLIERS-SUR-MARNE,2.555181,48.821348,0.8513551515151515
84 AV ARISTIDE BRIAND,18/09/2024,112000.0,94240,L'HAY-LES-ROSES,16.0,0.0,1.0,38,Appartement,7000.0,84 AV ARISTIDE BRIAND 94240 L'HAY-LES-ROSES,2.334221,48.781558,0.7968769439071565
84 AV ARISTIDE BRIAND,24/06/2024,140000.0,93190,LIVRY-GARGAN,96.0,0.0,4.0,46,Appartement,1458.3333333333333,84 AV ARISTIDE BRIAND 93190 LIVRY-GARGAN,2.528405,48.914991,0.8512112396694214
84 AV DAUMESNIL,27/06/2024,555000.0,75012,PARIS,67.0,0.0,4.0,112,Appartement,8283.58208955224,84 AV DAUMESNIL 75012 PARIS,2.382418,48.843702,0.8085205571847507
84 AV DE L'EUROPE,17/12/2024,301000.0,91200,ATHIS MONS,140.0,1404.0,6.0,27,Maison,2150.0,84 AV DE L'EUROPE 91200 ATHIS MONS,2.410515,48.721686,0.8290484210526314
84 AV DE LA FERME DES HEZARDS,02/09/2024,997500.0,78112,SAINT-GERMAIN-EN-LAYE,149.0,239.0,5.0,551,Maison,6694.6308724832215,84 AV DE LA FERME DES HEZARDS 78112 SAINT-GERMAIN-EN-LAYE,2.056646,48.893727,0.8827212220566318
84 AV DE LA RESISTANCE,29/03/2024,750000.0,93100,MONTREUIL,115.0,0.0,4.0,48,Appartement,6521.739130434783,84 AV DE LA RESISTANCE 93100 MONTREUIL,2.436923,48.86289,0.8462689610389609
84 AV DE PARIS,02/10/2024,330000.0,78000,VERSAILLES,60.0,0.0,3.0,646,Appartement,5500.0,84 AV DE PARIS 78000 VERSAILLES,2.145285,48.797774,0.8227703896103896
84 AV DE PARIS,11/03/2024,289000.0,78000,VERSAILLES,50.0,0.0,2.0,646,Appartement,5780.0,84 AV DE PARIS 78000 VERSAILLES,2.145285,48.797774,0.8227703896103896
84 AV DE PARIS,26/07/2024,356940.97,94800,VILLEJUIF,62.0,0.0,3.0,76,Appartement,5757.1124193548385,84 AV DE PARIS 94800 VILLEJUIF,2.364931,48.800822,0.8159985561497325
84 AV DE PARIS,31/12/2024,286000.0,94800,VILLEJUIF,58.0,0.0,3.0,76,Appartement,4931.0344827586205,84 AV DE PARIS 94800 VILLEJUIF,2.364931,48.800822,0.8159985561497325
84 AV DES FRERES MARTIN,10/09/2024,325000.0,78510,TRIEL SUR SEINE,67.0,1478.0,3.0,624,Maison,4850.746268656716,84 AV DES FRERES MARTIN 78510 TRIEL SUR SEINE,2.006207,48.983287,0.854304564007421
84 AV DU CAPITAINE LAHITTE,05/01/2024,100000.0,77260,LA FERTE SOUS JOUARRE,44.0,0.0,2.0,183,Appartement,2272.7272727272725,84 AV DU CAPITAINE LAHITTE 77260 LA FERTE SOUS JOUARRE,3.145745,48.940223,0.8731188401253918
84 AV DU COL FABIEN,07/03/2024,268000.0,93420,VILLEPINTE,88.0,419.0,5.0,78,Maison,3045.4545454545455,84 AV DU COL FABIEN 93420 VILLEPINTE,2.523671,48.965421,0.7648584297520661
84 AV DU GAL MICHEL BIZOT,31/01/2024,295000.0,75012,PARIS,27.0,0.0,1.0,112,Appartement,10925.925925925925,84 AV DU GAL MICHEL BIZOT 75012 PARIS,2.40377,48.837006,0.7430940316205533
84 AV DU GENERAL DE GAULLE,29/03/2024,330850.0,94700,MAISONS-ALFORT,59.0,0.0,3.0,46,Appartement,5607.627118644068,84 AV DU GENERAL DE GAULLE 94700 MAISONS-ALFORT,2.42729,48.8043,0.8680226737967913
84 AV DU GENERAL LECLERC,28/10/2024,269850.0,93420,VILLEPINTE,60.0,858.0,3.0,78,Maison,4497.5,84 AV DU GENERAL LECLERC 93420 VILLEPINTE,2.557493,48.952429,0.8526187878787879
84 AV DU MARECHAL FOCH,11/06/2024,440000.0,92210,SAINT-CLOUD,70.0,0.0,4.0,64,Appartement,6285.714285714285,84 AV DU MARECHAL FOCH 92210 SAINT-CLOUD,2.20733,48.847824,0.8497739669421487
84 AV DU MARECHAL JOFFRE,30/04/2024,128700.0,94170,LE PERREUX-SUR-MARNE,38.0,0.0,1.0,58,Appartement,3386.842105263158,84 AV DU MARECHAL JOFFRE 94170 LE PERREUX-SUR-MARNE,2.510347,48.840145,0.8764528099173552
84 AV EMILE COSSONNEAU,19/12/2024,200000.0,93160,NOISY-LE-GRAND,87.0,0.0,4.0,51,Appartement,2298.8505747126437,84 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND,2.56427,48.849272,0.8631849323017408
84 AV EMILE COSSONNEAU,23/04/2024,125000.0,93160,NOISY-LE-GRAND,46.0,0.0,2.0,51,Appartement,2717.391304347826,84 AV EMILE COSSONNEAU 93160 NOISY-LE-GRAND,2.56427,48.849272,0.8631849323017408
84 AV EMILE ZOLA,15/10/2024,365000.0,75015,PARIS,39.0,0.0,2.0,115,Appartement,9358.97435897436,84 AV EMILE ZOLA 75015 PARIS,2.287372,48.84652,0.8121645454545454
84 AV EUGENE VARLIN,03/04/2024,150000.0,77270,VILLEPARISIS,48.0,0.0,2.0,514,Appartement,3125.0,84 AV EUGENE VARLIN 77270 VILLEPARISIS,2.599204,48.945706,0.8433480519480518
84 AV FOCH,26/04/2024,400000.0,92250,LA GARENNE-COLOMBES,58.0,0.0,3.0,35,Appartement,6896.551724137931,84 AV FOCH 92250 LA GARENNE-COLOMBES,2.242375,48.908265,0.8364772727272727
84 AV GASTON BOISSIER,15/01/2024,276550.0,78220,VIROFLAY,50.0,0.0,3.0,686,Appartement,5531.0,84 AV GASTON BOISSIER 78220 VIROFLAY,2.17551,48.799738,0.8323481818181818
84 AV HENRI BARBUSSE,12/07/2024,160000.0,93220,GAGNY,79.0,1503.0,5.0,32,Maison,2025.3164556962026,84 AV HENRI BARBUSSE 93220 GAGNY,2.52626,48.887133,0.8219048484848485
84 AV JEAN JAURES,04/06/2024,90000.0,78390,BOIS D ARCY,25.0,0.0,2.0,73,Appartement,3600.0,84 AV JEAN JAURES 78390 BOIS D ARCY,2.03285,48.800602,0.8281644055944055
84 AV JOFFRE,05/09/2024,250000.0,93700,DRANCY,67.0,318.0,3.0,29,Maison,3731.3432835820895,84 AV JOFFRE 93700 DRANCY,2.462083,48.92835,0.7869985893416928
84 AV LOUIS BLANC,04/09/2024,264400.0,94210,SAINT-MAUR-DES-FOSSES,39.0,0.0,2.0,68,Appartement,6779.48717948718,84 AV LOUIS BLANC 94210 SAINT-MAUR-DES-FOSSES,2.496793,48.791681,0.8658118367346938
84 AV MAGELLAN,06/09/2024,340800.0,94000,CRETEIL,92.0,0.0,4.0,28,Appartement,3704.3478260869565,84 AV MAGELLAN 94000 CRETEIL,2.453592,48.770285,0.8024054545454545
84 AV MAGELLAN,07/06/2024,290950.0,94000,CRETEIL,74.0,0.0,3.0,28,Appartement,3931.7567567567567,84 AV MAGELLAN 94000 CRETEIL,2.453592,48.770285,0.8024054545454545
84 AV MAURICE THOREZ,15/01/2024,346000.0,94200,IVRY-SUR-SEINE,60.0,0.0,3.0,41,Appartement,5766.666666666667,84 AV MAURICE THOREZ 94200 IVRY-SUR-SEINE,2.379205,48.813625,0.8556224242424242
84 AV MAURICE THOREZ,19/06/2024,416000.0,94200,IVRY-SUR-SEINE,73.0,0.0,3.0,41,Appartement,5698.630136986301,84 AV MAURICE THOREZ 94200 IVRY-SUR-SEINE,2.379205,48.813625,0.8556224242424242
84 AV PHILIPPE AUGUSTE,02/02/2024,670000.0,75011,PARIS,95.0,0.0,4.0,111,Appartement,7052.631578947368,84 AV PHILIPPE AUGUSTE 75011 PARIS,2.39203,48.855019,0.8368793301435405
84 AV PHILIPPE AUGUSTE,06/09/2024,155000.0,75011,PARIS,27.0,0.0,1.0,111,Appartement,5740.740740740741,84 AV PHILIPPE AUGUSTE 75011 PARIS,2.39203,48.855019,0.8368793301435405
84 AV PHILIPPE AUGUSTE,25/03/2024,556622.0,75011,PARIS,74.0,0.0,4.0,111,Appartement,7521.918918918919,84 AV PHILIPPE AUGUSTE 75011 PARIS,2.39203,48.855019,0.8368793301435405
84 AV VAUBAN,26/04/2024,270000.0,93190,LIVRY-GARGAN,144.0,501.0,7.0,46,Maison,1875.0,84 AV VAUBAN 93190 LIVRY-GARGAN,2.521225,48.915662,0.8208585714285714
84 BD ARAGO,12/11/2024,180000.0,75014,PARIS,18.0,0.0,1.0,114,Appartement,10000.0,84 BD ARAGO 75014 PARIS,2.341355,48.834988,0.7013127272727271
84 BD ARISTIDE BRIAND,19/03/2024,103000.0,91600,SAVIGNY-SUR-ORGE,32.0,0.0,1.0,589,Appartement,3218.75,84 BD ARISTIDE BRIAND 91600 SAVIGNY-SUR-ORGE,2.35421,48.687141,0.8165449197860961
84 BD BEAUMARCHAIS,27/12/2024,963700.0,75011,PARIS,83.0,0.0,4.0,111,Appartement,11610.843373493975,84 BD BEAUMARCHAIS 75011 PARIS,2.367937,48.859229,0.7547879606879606
84 BD DE LA REPUBLIQUE,09/02/2024,252400.0,92100,BOULOGNE-BILLANCOURT,39.0,0.0,2.0,12,Appartement,6471.794871794872,84 BD DE LA REPUBLIQUE 92100 BOULOGNE-BILLANCOURT,2.244945,48.83337,0.8319088311688312
84 BD DE LA REPUBLIQUE,12/02/2024,47500.0,92420,VAUCRESSON,11.0,0.0,1.0,76,Appartement,4318.181818181818,84 BD DE LA REPUBLIQUE 92420 VAUCRESSON,2.15298,48.837421,0.7257640316205533
84 BD DE LA REPUBLIQUE,24/05/2024,67000.0,92420,VAUCRESSON,11.0,0.0,1.0,76,Appartement,6090.909090909091,84 BD DE LA REPUBLIQUE 92420 VAUCRESSON,2.15298,48.837421,0.7257640316205533
84 BD DE LORRAINE,29/03/2024,340000.0,95240,CORMEILLES-EN-PARISIS,89.0,826.0,4.0,176,Maison,3820.224719101124,84 BD DE LORRAINE 95240 CORMEILLES-EN-PARISIS,2.188957,48.966951,0.8144737062937062
84 BD DE MENILMONTANT,12/01/2024,116250.0,75020,PARIS,22.0,0.0,1.0,120,Appartement,5284.090909090909,84 BD DE MENILMONTANT 75020 PARIS,2.391172,48.868968,0.8062523232323232
84 BD DE PORT-ROYAL,04/04/2024,500000.0,75005,PARIS,51.0,0.0,3.0,105,Appartement,9803.921568627451,84 BD DE PORT-ROYAL 75005 PARIS,2.33999,48.838996,0.7565235406698565
84 BD DE PORT-ROYAL,19/06/2024,650000.0,75005,PARIS,238.0,0.0,3.0,105,Appartement,2731.09243697479,84 BD DE PORT-ROYAL 75005 PARIS,2.33999,48.838996,0.7565235406698565
84 BD DE VALMY,06/01/2024,208336.5,92700,COLOMBES,82.0,0.0,4.0,25,Appartement,2540.689024390244,84 BD DE VALMY 92700 COLOMBES,2.254371,48.928661,0.7512063636363636
84 BD DE VALMY,07/11/2024,221650.0,92700,COLOMBES,39.0,0.0,2.0,25,Appartement,5683.333333333333,84 BD DE VALMY 92700 COLOMBES,2.254371,48.928661,0.7512063636363636
84 BD DES ETATS UNIS,24/04/2024,1228000.0,78110,VESINET (LE),130.0,1990.0,6.0,650,Maison,9446.153846153846,84 BD DES ETATS UNIS 78110 VESINET (LE),2.14085,48.897422,0.7469923232323231
84 BD DIDEROT,03/09/2024,370160.0,75012,PARIS,31.0,0.0,2.0,112,Appartement,11940.645161290322,84 BD DIDEROT 75012 PARIS,2.383193,48.846782,0.7262145454545453
84 BD DU MARECHAL JOFFRE,15/11/2024,350000.0,92340,BOURG-LA-REINE,76.0,0.0,4.0,14,Appartement,4605.263157894737,84 BD DU MARECHAL JOFFRE 92340 BOURG-LA-REINE,2.313294,48.778752,0.8126255244755243
84 BD DU MARECHAL JOFFRE,16/09/2024,210000.0,92340,BOURG-LA-REINE,46.0,0.0,3.0,14,Appartement,4565.217391304348,84 BD DU MARECHAL JOFFRE 92340 BOURG-LA-REINE,2.313294,48.778752,0.8126255244755243
84 BD JEAN JAURES,04/10/2024,422000.0,78800,HOUILLES,82.0,228.0,4.0,311,Maison,5146.341463414634,84 BD JEAN JAURES 78800 HOUILLES,2.195789,48.920133,0.7657216083916084
84 BD JEAN JAURES,08/01/2024,387000.0,92110,CLICHY,57.0,0.0,2.0,24,Appartement,6789.473684210527,84 BD JEAN JAURES 92110 CLICHY,2.303898,48.903064,0.7560625061425061
84 BD MASSENA,15/01/2024,370000.0,75013,PARIS,69.0,0.0,3.0,113,Appartement,5362.31884057971,84 BD MASSENA 75013 PARIS,2.368017,48.821359,0.7258872727272726
84 BD MASSENA,18/07/2024,271000.0,75013,PARIS,44.0,0.0,2.0,113,Appartement,6159.090909090909,84 BD MASSENA 75013 PARIS,2.368017,48.821359,0.7258872727272726
84 BD PASTEUR,18/09/2024,440000.0,75015,PARIS,63.0,0.0,3.0,115,Appartement,6984.126984126984,84 BD PASTEUR 75015 PARIS,2.315694,48.839482,0.7249109090909089
84 BD ROCHECHOUART,11/07/2024,220000.0,75018,PARIS,27.0,0.0,2.0,118,Appartement,8148.148148148148,84 BD ROCHECHOUART 75018 PARIS,2.342706,48.882799,0.567797825311943
84 BD ROGER SALENGRO,14/05/2024,165000.0,93190,LIVRY-GARGAN,48.0,0.0,2.0,46,Appartement,3437.5,84 BD ROGER SALENGRO 93190 LIVRY-GARGAN,2.528878,48.912018,0.7961507509881423
84 CHS DE L ETANG,09/10/2024,841000.0,94160,SAINT-MANDE,73.0,0.0,3.0,67,Appartement,11520.547945205479,84 CHS DE L ETANG 94160 SAINT-MANDE,2.421121,48.838406,0.7677870953436806
84 GR GRANDE RUE,30/04/2024,830918.0,92380,GARCHES,100.0,0.0,4.0,33,Appartement,8309.18,84 GR GRANDE RUE 92380 GARCHES,2.189543,48.843998,0.8780179310344827
84 RES ELYSEE 2,17/09/2024,279432.0,78170,CELLE-SAINT-CLOUD (LA),73.0,0.0,3.0,126,Appartement,3827.8356164383563,84 RES ELYSEE 2 78170 CELLE-SAINT-CLOUD (LA),2.148951,48.863135,0.7847066975881261
84 RUE ANATOLE FRANCE,31/05/2024,845000.0,92300,LEVALLOIS-PERRET,90.0,0.0,3.0,44,Appartement,9388.888888888889,84 RUE ANATOLE FRANCE 92300 LEVALLOIS-PERRET,2.284301,48.892996,0.9771327272727272
84 RUE ANTONIN G BELIN,28/02/2024,296100.0,95100,ARGENTEUIL,66.0,542.0,3.0,18,Maison,4486.363636363636,84 RUE ANTONIN G BELIN 95100 ARGENTEUIL,2.244554,48.947584,0.8188302020202018
84 RUE BLANCHE,18/10/2024,150000.0,75009,PARIS,16.0,0.0,1.0,109,Appartement,9375.0,84 RUE BLANCHE 75009 PARIS,2.331998,48.882393,0.9746372727272726
84 RUE BOILEAU,07/02/2024,616500.0,75016,PARIS,63.0,0.0,3.0,116,Appartement,9785.714285714286,84 RUE BOILEAU 75016 PARIS,2.262229,48.840736,0.9797554545454544
84 RUE BOUCICAUT,16/09/2024,163500.0,92260,FONTENAY-AUX-ROSES,24.0,0.0,1.0,32,Appartement,6812.5,84 RUE BOUCICAUT 92260 FONTENAY-AUX-ROSES,2.285334,48.792375,0.9718136363636362
84 RUE CONDORCET,31/01/2024,335470.0,94700,MAISONS-ALFORT,48.0,0.0,2.0,46,Appartement,6988.958333333333,84 RUE CONDORCET 94700 MAISONS-ALFORT,2.453432,48.812831,0.9741545454545452
84 RUE D ALLERAY,04/01/2024,170000.0,75015,PARIS,15.0,0.0,1.0,115,Appartement,11333.333333333334,84 RUE D ALLERAY 75015 PARIS,2.307759,48.836254,0.9813009090909092
84 RUE D ALLERAY,16/12/2024,280100.0,75015,PARIS,35.0,0.0,1.0,115,Appartement,8002.857142857143,84 RUE D ALLERAY 75015 PARIS,2.307759,48.836254,0.9813009090909092
84 RUE DE BILLANCOURT,05/01/2024,535500.0,92100,BOULOGNE-BILLANCOURT,71.0,0.0,3.0,12,Appartement,7542.2535211267605,84 RUE DE BILLANCOURT 92100 BOULOGNE-BILLANCOURT,2.236363,48.837307,0.9813254545454544
84 RUE DE BILLANCOURT,12/12/2024,317400.0,92100,BOULOGNE-BILLANCOURT,36.0,0.0,2.0,12,Appartement,8816.666666666666,84 RUE DE BILLANCOURT 92100 BOULOGNE-BILLANCOURT,2.236363,48.837307,0.9813254545454544
84 RUE DE BUZENVAL,08/11/2024,405000.0,92210,SAINT-CLOUD,56.0,0.0,2.0,64,Appartement,7232.142857142857,84 RUE DE BUZENVAL 92210 SAINT-CLOUD,2.207334,48.851196,0.9718672727272726
84 RUE DE CHARENTON,25/10/2024,188615.0,75012,PARIS,27.0,0.0,1.0,112,Appartement,6985.740740740741,84 RUE DE CHARENTON 75012 PARIS,2.375467,48.84859,0.98488
84 RUE DE GRENELLE,17/10/2024,607500.0,75007,PARIS,50.0,0.0,2.0,107,Appartement,12150.0,84 RUE DE GRENELLE 75007 PARIS,2.324164,48.855316,0.977480909090909
84 RUE DE JAVEL,18/06/2024,280000.0,75015,PARIS,23.0,0.0,2.0,115,Appartement,12173.91304347826,84 RUE DE JAVEL 75015 PARIS,2.284731,48.844354,0.9839190909090908
84 RUE DE JAVEL,24/01/2024,160000.0,75015,PARIS,18.0,0.0,1.0,115,Appartement,8888.888888888889,84 RUE DE JAVEL 75015 PARIS,2.284731,48.844354,0.9839190909090908
